dataset,statistic_type,statistic_config,build_window_size_sec,bytesPerSecond,query_name,time,tuplesPerSecond,tuplesPerSecond_listener,latency_listener,executionMode,numberOfWorkerThreads,buffersInGlobalBufferManager,joinStrategy,bufferSizeInBytes,pageSize,enableLatency,issue
ClusterMonitoring,CountMin,"(10, 100, uint64)",30,178044658.61206535,ClusterMonitoring_CountMinBuild_10_100_uint64_30sec,8.580779614,2173352.2871946353,2156673.7209302327,7.721914893617022e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,151857834.46963134,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,10.060475196,1853695.4404911988,1830727.3,3.670823610157859e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,151549591.57163644,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,10.080937607,1849932.7867132588,1848340.0,3.931585449553878e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,151155372.74089566,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,10.107229067,1845120.6434896167,1824628.137254902,3.502697323266987e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,248839129.07955095,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,6.13955684,3037524.936408928,3029766.6666666665,4.447618393960192e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,268934832.7603465,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,5.680788767,3282828.805100684,3193437.2413793104,4.553486616334935e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,230534238.16856492,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,6.627050234,2814081.1283308584,2792909.090909091,4.475662319835278e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,197654781.92867574,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,7.729446068,2412728.782364796,2413631.5789473685,7.042765957446809e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,193098749.83119997,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,7.911817028,2357114.292962135,2345230.769230769,6.966506520247082e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 1000, uint64)",30,189128200.34583512,ClusterMonitoring_CountMinBuild_1_1000_uint64_30sec,8.077917382,2308646.6620165785,2273925.0,6.981544269045986e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,127963441.83945487,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,11.939050365,1562021.8049059215,1543494.6666666667,3.862113932738504e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,127431369.08386017,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,11.988900284,1555526.9089099383,1536039.5833333333,3.815689773507207e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,125471815.43625872,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,12.176136702,1531607.0652308613,1525485.8196721312,4.2414756348661635e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,226987853.47931027,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,6.73058912,2770791.184472125,2738764.705882353,4.6558750857927253e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,243609459.68711913,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,6.271357356,2973687.503576538,2934161.290322581,4.819670555936856e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,242801372.86396015,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,6.292229566,2963823.3641013345,2944516.129032258,4.790480439258751e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,190007834.7361253,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,8.040520956,2319384.1670275973,2281890.0,7.606190803019905e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,174312590.9874142,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,8.764495831,2127795.75227115,2078720.0,7.448311599176391e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 1000, uint64)",30,177190366.8915289,ClusterMonitoring_CountMinBuild_5_1000_uint64_30sec,8.622150311,2162924.134621944,2159523.8095238097,6.898634179821552e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,103932310.75378788,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,14.699586355,1268679.0328393565,1269477.9452054794,3.8549759780370623e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,102755224.78015149,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,14.867973675,1254310.6012729742,1253167.5675675676,3.7774399450926567e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,102733581.14354968,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,14.87110602,1254046.4021249714,1255738.445945946,3.6791008922443384e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,252452409.35898834,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,6.051683091,3081631.4601362194,3012656.0,5.065470144131778e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,242633622.01331642,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,6.296579857,2961775.6660812567,2910040.78125,5.03328071379547e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,244004910.2407739,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,6.261193578,2978514.682172952,2977129.0322580645,5.264028826355526e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,166339124.84186015,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,9.184621949,2030465.3913414984,2003540.8695652173,9.159375428963624e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,171313346.10946462,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,8.917939038,2091184.624668882,2070697.0,1.000599176389842e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 1000, uint64)",30,178388120.61180973,ClusterMonitoring_CountMinBuild_10_1000_uint64_30sec,8.564258493,2177544.85286062,2164074.7674418604,7.862951269732326e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,129654674.46332866,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,11.783315822,1582666.312412788,1579387.2881355933,3.7432258064516135e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,128944054.0912092,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,11.848254561,1573991.9246321467,1566401.779661017,3.6682086479066577e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,128139606.67410752,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,11.922636698,1564172.2105923386,1566355.93220339,3.6642553191489365e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,249362190.66532025,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,6.126678519,3043909.8350216537,3046800.0,4.795710363761153e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,244486392.34566778,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,6.248863024,2984392.0291378754,2927970.64516129,5.324385724090598e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,246529549.68914184,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,6.197074464,3009332.4048849125,2958867.419354839,5.073459162663006e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,183705026.01217285,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,8.316386384,2242447.1566014723,2198991.5476190476,7.384021962937542e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,184697794.20518765,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,8.271685017,2254565.6612494774,2224729.1463414636,7.512868908716542e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 10000, uint64)",30,180059956.30023965,ClusterMonitoring_CountMinBuild_1_10000_uint64_30sec,8.484740352,2197952.586210148,2203476.1904761903,1.4804344543582703e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,69608911.31571805,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,21.947793007,849700.7874118411,845984.9545454546,5.167508579272478e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,68908824.11428203,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,22.170774159,841154.9757467357,837756.4414414414,4.5894028826355525e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,71751092.19815166,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,21.292525733,875849.9218858264,877892.8301886793,4.315971173644475e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,182404711.0914329,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,8.375671702,2226574.496174062,2201967.738095238,7.991283459162664e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,174297911.47489807,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,8.765233984,2127616.562665853,2133048.604651163,6.09761153054221e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,173715387.09159765,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,8.794626674,2120505.814662168,2094690.3409090908,8.459286204529857e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,164237973.24166045,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,9.302123905,2004817.092360586,2009083.5869565217,1.5516774193548387e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,152870092.03923142,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,9.9938579,1866051.8477053791,1863639.5,1.0619691146190804e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(5, 10000, uint64)",30,164917889.56422403,ClusterMonitoring_CountMinBuild_5_10000_uint64_30sec,9.263773512,2013116.6825098433,2007656.5217391304,1.3248888126286891e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,34516171.680903554,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,44.262208194,421331.37412082363,421647.60180995474,5.143266986959506e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,34197787.901505865,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,44.674292425,417444.9328169746,418883.42342342343,5.061297185998628e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,34640907.01477137,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,44.10282838,422853.9911162949,423277.29545454547,4.535682910089225e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,89087040.38992469,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,17.149093407,1087466.0576743805,1094021.0,7.365785861358957e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,87347243.68028635,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,17.490671859,1066228.7389723079,1068871.8390804597,1.6517069320521621e-06,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,88911249.36304677,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,17.182999766,1085320.2149778812,1091743.1176470588,6.472223747426219e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,96578400.2158188,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,15.818878482,1178911.4519857022,1223648.5333333334,6.169485243651339e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,97698889.7769122,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,15.637454842,1192589.0234970502,1245428.7222222222,3.581751544269046e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, uint64)",30,96756257.48008434,ClusterMonitoring_CountMinBuild_10_10000_uint64_30sec,15.789800234,1181082.51679101,1236274.0135135136,5.752463967055593e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,157294213.7303997,ClusterMonitoring_ReservoirBuild_100_60sec,9.712766546,1920056.1355693478,1920166.6666666667,3.746630061770762e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,157329715.6217899,ClusterMonitoring_ReservoirBuild_100_60sec,9.710574833,1920489.4994088141,1905562.5,3.649773507206589e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,159135461.13589716,ClusterMonitoring_ReservoirBuild_100_60sec,9.600386778,1942531.8407728842,1913465.9375,3.4494577899794104e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,270141513.3184854,ClusterMonitoring_ReservoirBuild_100_60sec,5.655413558,3297558.4913006993,3253107.1428571427,5.419293067947839e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,248423731.82653567,ClusterMonitoring_ReservoirBuild_100_60sec,6.149822989,3032454.2728070384,2971031.4516129033,4.437199725463281e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,271631114.24007785,ClusterMonitoring_ReservoirBuild_100_60sec,5.624399772,3315741.724626469,3275785.714285714,4.5373026767330134e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,187082776.86276704,ClusterMonitoring_ReservoirBuild_100_60sec,8.166235303,2283678.6239981307,2232368.2926829266,6.93411118737131e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,179782708.06975126,ClusterMonitoring_ReservoirBuild_100_60sec,8.497824921,2194568.2775734845,2170227.1428571427,7.349052848318463e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,60,194398786.9924319,ClusterMonitoring_ReservoirBuild_100_60sec,7.858906944,2372983.5628398554,2350102.564102564,6.871729581331504e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,154246310.82030588,ClusterMonitoring_ReservoirBuild_500_60sec,9.904690549,1882851.0499889217,1880857.142857143,8.925943719972546e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,154728557.04711965,ClusterMonitoring_ReservoirBuild_500_60sec,9.873820361,1888737.724423342,1871919.387755102,3.580713795470144e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,153791179.9015002,ClusterMonitoring_ReservoirBuild_500_60sec,9.934002574,1877295.3662011,1852172.0,3.8005833905284833e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,248595815.93511668,ClusterMonitoring_ReservoirBuild_500_60sec,6.145565931,3034554.8659609687,3029800.0,4.416904598490048e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,268178632.33831546,ClusterMonitoring_ReservoirBuild_500_60sec,5.69680725,3273598.031599191,3216357.1428571427,4.665326012354153e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,243141402.0168213,ClusterMonitoring_ReservoirBuild_500_60sec,6.283429989,2967974.0257546776,2917580.64516129,4.665737817433082e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,184510335.58501506,ClusterMonitoring_ReservoirBuild_500_60sec,8.280088875,2252277.394788229,2249463.4146341463,7.744344543582705e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,185108151.54819313,ClusterMonitoring_ReservoirBuild_500_60sec,8.253347917,2259574.803769902,2215382.8048780486,7.111791352093342e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,500,60,188045876.73014423,ClusterMonitoring_ReservoirBuild_500_60sec,8.124410934,2295434.9738705624,2243253.048780488,6.876973232669869e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,152205648.49486202,ClusterMonitoring_ReservoirBuild_1000_60sec,10.037485416,1857941.1303824103,1844520.0,5.559032258064517e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,150606353.17311466,ClusterMonitoring_ReservoirBuild_1000_60sec,10.144073904,1838418.8814561302,1823391.6666666667,3.891324639670556e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,151279044.51583612,ClusterMonitoring_ReservoirBuild_1000_60sec,10.09896633,1846630.277853397,1844620.0,3.6887714481811945e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,246773139.60643086,ClusterMonitoring_ReservoirBuild_1000_60sec,6.190957328,3012305.853838701,2979161.290322581,5.405490734385725e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,257745041.67822745,ClusterMonitoring_ReservoirBuild_1000_60sec,5.927415585,3146237.467673696,3078461.1666666665,4.6950514756348665e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,249751632.91895664,ClusterMonitoring_ReservoirBuild_1000_60sec,6.117125078,3048663.6716111302,3019033.3333333335,4.7192312971859986e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,184579248.75620726,ClusterMonitoring_ReservoirBuild_1000_60sec,8.276997481,2253118.602827807,2218543.214285714,7.54706932052162e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,186518786.45671555,ClusterMonitoring_ReservoirBuild_1000_60sec,8.190928142,2276794.1162094497,2267951.2195121953,7.759876458476322e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,60,174890086.36891255,ClusterMonitoring_ReservoirBuild_1000_60sec,8.735555049,2134845.11234748,2099005.6818181816,7.571715854495539e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,160880594.1163288,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,9.496247732,1963834.2981678229,1947553.1914893617,3.778496911461908e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,162462776.9006596,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,9.403766242,1983147.658084885,1969021.2765957448,3.5353397391901167e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,163180872.19601685,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,9.362383939,1991913.2906219943,1958316.8085106383,3.506938915579959e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,229356677.54811636,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,6.661074765,2799706.9028544375,2752454.5454545454,4.4861153054221007e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,263395137.81318218,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,5.800266435,3215206.9579886463,3227928.5714285714,5.344550446122169e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,263707365.58550677,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,5.793398958,3219018.2542577796,3164965.5172413792,4.305792724776939e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,184623001.11956733,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,8.27503598,2253652.6783778407,2227756.0975609757,6.825422100205903e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,175402628.27246946,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,8.710028989,2141101.599495492,2104735.5681818184,7.146444749485243e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, uint64)",60,176779771.88483512,ClusterMonitoring_EquiWidthHistogramBuild_100_0_100000_uint64_60sec,8.642176425,2157912.09099275,2107624.5454545454,7.84382292381606e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,161407507.9619832,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,9.465247288,1970266.2204761617,1969106.3829787234,3.758414550446122e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,161936004.25499636,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,9.434356393,1976717.4593740196,1959595.744680851,3.7634522992450243e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,162005617.3657261,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,9.430302491,1977567.2114227621,1956914.3617021276,3.4919835277968433e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,242261933.16772485,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,6.306240345,2957238.5414688787,2950709.6774193547,4.6849691146190804e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,235925026.74263528,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,6.475624897,2879885.307847225,2840531.25,4.3603774879890185e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,264383679.0460218,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,5.778579005,3227273.8650563797,3134299.3103448274,4.7193891557995886e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,184264957.20420125,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,8.291115143,2249282.1144505483,2202048.4523809524,7.195518188057653e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,188897431.43151522,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,8.087785871,2305829.7162476894,2251060.487804878,7.13767330130405e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(500, 0, 100000, uint64)",60,186728969.2292572,ClusterMonitoring_EquiWidthHistogramBuild_500_0_100000_uint64_60sec,8.181708405,2279359.7714388357,2237028.048780488,7.080144131777626e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,158125061.2734984,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,9.661732079,1930198.1101850423,1901701.3265306123,3.516252573781743e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,158266593.50225416,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,9.653091933,1931925.7632102775,1926687.5,3.8200617707618396e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,160329396.45308536,ClusterMonitoring_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,9.528894955,1957105.9485984228,1937332.8125,3.670590253946466e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
