dataset,statistic_type,statistic_config,query_name,num_statistic_ids,build_window_size_sec,build_windows_per_probe_window,num_probe_tuples,num_probe_repetitions,probe_throughput_listener,probe_duration_s,build_throughput_listener,build_duration_s,executionMode,numberOfWorkerThreads,buffersInGlobalBufferManager,joinStrategy,bufferSizeInBytes,pageSize,enableLatency,issue
ClusterMonitoring,Reservoir,100,ReservoirBuild_100,1,1,1,10,1,50.0,43.35327458381653,552763.45,263.38168692588806,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,ReservoirBuild_100,1,1,1,10,1,50.0,18.269886255264282,571014.8902439025,220.2907009124756,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,ReservoirBuild_100,1,1,1000,10,1,50.0,18.01857876777649,562654.0987654321,222.06555843353271,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,ReservoirBuild_100,1,1,1000,10,1,50.0,18.021737337112427,525074.925925926,218.06410765647888,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,ReservoirBuild_100,1,1,1000,10,1,50.0,68.67875838279724,573151.6144578314,224.04699325561523,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,43.60168099403381,176550.22950819673,227.3652799129486,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.020606994628906,179392.03105590062,192.03393483161926,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.019540786743164,180779.76409185803,190.0342366695404,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,43.34789323806763,179935.22360248448,190.2945065498352,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.270232439041138,177711.70901639343,217.3675730228424,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.27020263671875,178532.95228215767,202.29877185821533,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.024598836898804,177135.77959183673,190.062397480011,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,43.609811305999756,179602.35743801654,211.37192797660828,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.022804021835327,178464.10515463917,194.06831860542297,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.022364139556885,176525.37909836066,196.296968460083,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,68.94057011604309,174223.63967611335,206.05964636802673,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.2716646194458,176817.9509202454,196.30793285369873,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,43.60210919380188,342016.5408163265,256.9486405849457,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.021241903305054,344454.50785340316,206.2888126373291,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.01705241203308,340797.93264248705,202.28317403793335,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.26875901222229,340471.4974358974,214.04072427749634,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.021373510360718,342546.6546391753,206.0355703830719,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,43.34963035583496,343971.93157894735,208.03626990318298,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.02163863182068,346106.0729166667,222.05617094039917,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.27390432357788,333660.6231155779,222.06434321403503,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.018900156021118,342376.8205128205,239.6306631565094,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.270909309387207,340473.1230769231,214.29875469207764,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.27303981781006,337598.9947643979,245.3704104423523,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,43.60432481765747,530464.8235294118,236.28695583343506,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.017359733581543,536388.3950617284,220.28620314598083,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.26811408996582,518256.5714285714,220.28894782066345,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,68.93248915672302,544806.8977272727,226.02755880355835,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,43.346773624420166,581659.6455696203,224.2864899635315,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.26883053779602,528145.1058823529,251.36353969573975,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.021248817443848,582639.8289473684,263.38444995880127,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,43.34840178489685,568974.7763157894,267.3693060874939,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1,10,1,50.0,18.270787954330444,529012.4268292683,257.6339409351349,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.01990818977356,542477.1058823529,236.30786085128784,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,18.01779556274414,541150.8588235294,238.3090558052063,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,1000,ReservoirBuild_1000,1,1,1000,10,1,50.0,43.35389685630798,533354.987804878,250.31256341934204,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.265439748764038,186239.5797413793,198.29334044456482,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.017630577087402,187624.99785867237,174.2885546684265,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.013451099395752,193045.00441501103,176.29143404960632,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,43.34380626678467,192388.24835164836,226.94532680511475,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.269765377044678,190440.76739130434,178.28857731819153,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,43.34132361412048,191261.37336244542,178.03935480117798,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,43.34212684631348,183985.3547008547,200.06827592849731,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.014864206314087,186265.03004291846,186.04569935798645,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,43.343400716781616,186395.48822269807,188.30382823944092,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.016206741333008,182010.07983193276,211.63192629814148,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.267265558242798,191036.72549019608,222.69963955879211,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.27057123184204,184413.62260127932,190.04294967651367,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.012899160385132,348990.86010362697,202.03581285476685,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.016673803329468,346868.6307692308,192.297367811203,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,68.66784811019897,344684.41414141416,190.03699612617493,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.01696014404297,350886.1693121693,214.02707028388977,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.013222455978394,346825.45408163266,231.37226128578186,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.26827096939087,346682.2590673575,204.03681588172913,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.01414203643799,346964.0103626943,206.0467813014984,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,43.34618401527405,348235.5885416667,198.0494225025177,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.265968799591064,354567.1989528796,217.37544989585876,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.01889729499817,344076.9336734694,188.05775952339172,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.01717233657837,346506.55670103093,192.04991698265076,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.266480922698975,351294.1263157895,194.29104948043823,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.01381754875183,553829.5432098765,228.2781937122345,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.012542724609375,530416.9302325582,237.60844349861145,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.264880895614624,582390.48,216.0285301208496,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.012537956237793,563576.0722891566,214.03319239616394,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.2651584148407,542003.2808988764,220.0379946231842,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,43.34127902984619,550801.0722891566,222.28623723983765,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.015370845794678,604118.5308641975,239.63156270980835,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.01650357246399,596232.6712328767,258.95042991638184,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1,10,1,50.0,18.01575756072998,572492.8902439025,210.04114508628845,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.0167875289917,585436.7411764705,264.7076783180237,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.26572871208191,524569.988764045,212.3015763759613,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(100, 0, 100000, 'uint64')",EquiWidthHistogramBuild_100_0_100000_uint64,1,1,1000,10,1,50.0,18.26535201072693,556412.1463414634,214.03763842582703,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.014384984970093,177973.22886597938,229.3741147518158,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.014090061187744,172311.83903420524,249.363445520401,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.013609647750854,176784.65714285715,204.04626750946045,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.01436495780945,170714.7609561753,220.04919934272766,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.017690658569336,179998.15833333333,227.36427688598633,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.01766800880432,175860.66666666666,202.04475140571594,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.015007257461548,174866.06882591094,231.3878071308136,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.01531958580017,178592.3497942387,200.0556025505066,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.271252870559692,176222.23935091277,204.06591057777405,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.27172589302063,173453.07429718875,208.06775736808777,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.267303466796875,177131.44285714286,202.0652768611908,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.27078342437744,177509.3190184049,204.05753374099731,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.01367497444153,337929.67661691544,204.2901165485382,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,43.34109449386597,343872.6197916667,212.28836011886597,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.012787580490112,334876.40201005025,208.03948283195496,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.265816688537598,341958.61340206186,222.2880356311798,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.016124486923218,338906.2010309278,259.368754863739,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.264501571655273,343429.6414141414,206.0358603000641,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.01829504966736,340449.1313131313,239.37927055358887,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.014735221862793,348693.68062827224,216.05221271514893,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.018500566482544,333818.12807881774,226.0457158088684,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.014572381973267,339526.4120603015,222.3073387145996,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.26550054550171,333954.2089552239,222.307443857193,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.26857328414917,347114.6296296296,243.62567400932312,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.01560115814209,538013.0326086957,292.6910982131958,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.267080307006836,512650.9438202247,244.0364043712616,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,43.341081857681274,511912.9888888889,242.03251886367798,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.012725830078125,526962.934065934,261.3642637729645,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,43.59268498420715,503817.0,238.0379776954651,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.014432668685913,561747.5476190476,238.0548186302185,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.017504453659058,515195.32584269665,244.05590343475342,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1,10,1,50.0,18.269100189208984,545178.975,238.31436276435852,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.265899896621704,538514.0465116279,248.05276679992676,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.017106533050537,559785.9880952381,267.3842074871063,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,EquiWidthHistogram,"(1000, 0, 100000, 'uint64')",EquiWidthHistogramBuild_1000_0_100000_uint64,1,1,1000,10,1,50.0,18.265434741973877,522434.7555555556,242.0474226474762,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,68.66766166687012,107081.29090909091,294.0531847476959,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
